idi18n,dsmsgkey,dsenus,dsptbr,dseses
e92405ea-3b06-5216-97e2-af56ecd7c73c,EditProcessDeclaredValueCarrier.label.declaredValueCarrierEditing,Edit Declared Value (Carriage),Editar Declared Value (Carriage),Editar valor declarado (transporte)
f9a54c29-87b4-5250-a461-6ecdfd9b4644,EditProcessDeclaredValueCustoms.label.declaredValueCustomsEditing,Edit Declared Value (Customs),Editar Declared Value (Customs),Editar Valor Declarado (Aduanas)
38a4893c-6866-4e27-8d3d-79ac31644097,EditProcessDest.label.alias,POD to Print,POD para Impressão,POD a Impresión
fdde9d17-b0d6-40b3-836d-8fd949bc4cda,EditProcessDest.label.aliasEditing,Destination Editing,Edição do Destino,Edición de destino
8ab6fe48-ce0f-4272-8559-334c2b578162,EditProcessDest.label.obDest,Destination in the Process,Destino no Process,Destino en el proceso
203a70d7-5ee2-4af8-80db-5992724827bc,EditProcessDest.label.updateDest,Update POD,Atualizar POD,Actualizar POD
68ff9e50-c758-46b9-91f1-c98432e2bdc2,EditProcessFinalDestination.label.finalDestination,Place of Delivery to Print,Place of Delivery para Impressão,Lugar de entrega para imprimir
db13eff9-9945-4cd1-983f-966a8df10554,EditProcessFinalDestination.label.finalDestinationEditing,Final Destination Editing,Edição de Destino Final,Edición de Destino Final
3a5c937d-cf54-4f55-9f47-974e23270034,EditProcessFinalDestination.label.updateFinalDestination,Update Place of Delivery,Atualizar Place of Delivery,Actualizar lugar de entrega
3aa09b53-5f30-49f9-a078-a58186fbbada,EditProcessHandlingInfo.label.handlingInfoEditing,Edit Handling Information,Atualizar Informações de Handling,Editar información de manejo
950d9e18-7da0-45fa-88de-06f939d53512,EditProcessHandlingInfo.label.update,Update Handling Information,Atualizar informações de Handling,Actualizar información de manejo
6762d3ce-1a3a-495d-afa5-a0e5500330a2,EditProcessIataCode.label.iataCodeEditing,Editting IATA Code,Edição de Código IATA,Editando el código IATA
bf0d076b-78c1-48ef-b1c8-8cdcfc1a7a05,EditProcessNotify.label.notifyCnee,Notify to Print,Notify para Impressão,Notificar para imprimir
e8c56bd0-92b9-4c7f-a729-d9c04f3e255e,EditProcessNotify.label.notifyCneeEditing,Notify Editing,Edição de Notify,Notificar Edición
98b2264a-8ff8-47eb-ab7a-625eea968cf7,EditProcessNotify.label.obNotify,Notify in the Process,Notify no Processo,Notificar en el proceso
4d5af347-1f0f-4565-8fb3-75cfa33e6ec8,EditProcessNotify.label.updateNotify,Update Notify,Atualizar Notify,Actualizar Notificación
62624b45-b0ce-47d6-ba98-627b120672bb,EditProcessNotify.placeholder.notifyCnee,Type the notify name and address,Digite o nome e o endereço do notify,Escribe el nombre y la dirección del destinatario
3a622c72-a9e3-44d1-aa4e-53b92f55eb26,EditProcessOrigin.label.alias,POL to Print,POL para Impressão,Imprimir POL
ef5800d5-5047-4da5-b925-22a1cd5cfa44,EditProcessOrigin.label.aliasEditing,Origin Editing,Edição da Origem,Edición de origen
38e16786-2ddb-4896-af7d-011bea7d168f,EditProcessOrigin.label.obOrigin,Origin in the Process,Origem no Processo,Origen en el Proceso
335bd453-f44b-471d-a712-23deeec52b31,EditProcessOrigin.label.updateOrigin,Update POL,Atualizar POL,Actualizar POL
53b2037f-ee5a-472e-9ea4-1ecca594edd2,EditProcessQuantityOfGoods.label.quantityOfGoodsEditing,Edit Quantity of Goods,Atualizar Quantidade de Mercadorias,Editar cantidad de productos
41d2f93d-681d-4bd2-ad09-b8afe295dbd3,EditProcessRouting.label.routing,Routing Instructions to Print,Routing Instructions para Impressão,Instrucciones de enrutamiento para imprimir
fd5880b8-115e-4381-9479-23923df01517,EditProcessRouting.label.routingEditing,Routing Instructions Editing,Edição das Instruções,Edición de Instrucciones de Enrutamiento
252d692d-3747-4122-a7a6-cb16c40b252c,EditProcessRouting.label.updateRouting,Update Routing Instructions,Atualizar Routing Instructions,Actualizar instrucciones de enrutamiento
afd8cfa8-c260-4079-b8ae-284756f3e688,EditProcessRouting.placeholder.routing,Type the routing instructions,Digite as intruções de routing,Escriba las instrucciones de enrutamiento
12cf2b1a-e91a-4da4-8137-41e4a84342ed,EditProcessSea.header.generatePrinting,Options of Print,Opções de Impressão,Opciones de impresión
149e51e0-381a-49c6-a7f2-7e4361b96cad,EditProcessShipper.label.shipper,Shipper to Print,Shipper para Impressão,Remitente para imprimir
8bf9d673-4b5e-40bc-ab6d-9aca7079efd9,EditProcessShipper.label.shipperEditing,Shipper Editing,Edição de Shipper,Edición del remitente
a1e5e8be-bb64-4c33-973b-964a6c94509f,EditProcessShipper.label.updateShipper,Update Shipper,Atualizar Shipper,Actualizar Remitente
81fc4993-fde5-4a4f-abad-45d085b1fba5,EditProcessShipper.placeholder.shipper,Type the shipper name and address,Digite o nome e o endereço do shipper,Escriba el nombre y la dirección del remitente
fd0ac598-7468-4068-b927-bab36c81a8ee,EditProcessVesselVoyage.label.alias,Vessel to Print,Navio para Impressão,Barco a Impresión
2352ee2e-278b-4251-a702-bf38fca12ce6,EditProcessVesselVoyage.label.aliasEditing,Vessel and Voyage Editing,Edição de Navio e Viagem,Edición de buque y viaje
b0094d53-03b2-4d9c-b868-6bae3d2701a6,EditProcessVesselVoyage.label.cdVoyage,Voyage in the Process,Viagem no Processo,Viaje en el proceso
bc8f5db0-a856-4f00-8bdd-8b75cd0deff2,EditProcessVesselVoyage.label.obVessel,Vessel in the Process,Navio no Processo,Barco en proceso
b522adf5-53b9-43b4-af1c-ef26929d80bc,EditProcessVesselVoyage.label.updateVessel,Update Vessel and Voyage,Atualizar Navio e Viagem,Actualizar Buque y Viaje
d6c9b840-480d-48eb-ba97-b3820fcca933,EditProcessVesselVoyage.placeholder.cdVoyage,Type the code,Digite o código,Escriba el código
06a347ab-db5a-421d-9207-bfeb84519c05,EditProcessVolumeList.label.update,Update Volume List,Atualizar Lista de Volumes,Actualizar lista de volumen
080e6b62-4d34-46db-98df-267481c93dbd,EditProcessVolumeList.label.volumeListEditing,Edit Handling Information,Atualizar Lista de Volumes,Editar información de manejo
82575c0c-f769-4df3-90f3-b7c4f67575f7,EditQuotation.button.actions.duplicate,Duplicate Quotation,Duplicar Cotação,Cotización duplicada
9da0acaa-42ac-4369-a850-5f8c8e34bb94,EditQuotation.button.documentView,Print to PDF,Imprimir em PDF,Imprimir en PDF
0ac46220-2155-44ac-9f89-5b9dd91aa2b9,EditQuotation.button.quotationInfo,Quotation Info,Informações da Cotação,Información de cotización
6a674657-99c4-4b3d-9392-b3bd5098da69,EditQuotation.header.documentView,Document Viewing,Visualização de Documento,Visualización de documentos
c5576a1b-0f4a-4aa6-95cf-907bb06e8850,EditQuotation.header.generatePrinting,Print Options,Opções de Impressões,Opciones de impresión
aacebdf9-d2f6-4a83-9af0-1460444d38be,EditQuotation.linkedWithOperation,This quotation is linked in a process. You can enable it for edition in the editing process.,Esta cotação está vinculada à um processo. Você pode liberá-la para edição na tela do processo.,Esta cita está vinculada a un proceso. Puedes habilitarla para su edición en el proceso de edición.
4fb786f7-a815-433c-8318-31570131a481,EditSalesman.button.salesmanInfo,Salesperson Info,Informações do Vendedor,Información del vendedor
b22fcb00-4949-4e12-9f52-798fbe6ff216,EditStatement.button.CalcExchangeContractIOF,Calc Financial Tax ,Calcular IOF,Calcular impuesto financiero
614fcc06-01da-4596-b00a-ad36271e7cd9,EditStatement.header.statementInfo,Statement Info,Informações do Statement,Información de la declaración
d4e497f7-8996-43a0-97c0-b8aa1873d903,EditUserRoles.lable.user,You are editing <strong>{nmUser}</strong> permissions.,Você está editando as permissões do usuário <strong>{nmUser}</strong>.,Estás editando los permisos de <strong>{nmUser}</strong>.
b5b928e8-88c7-11e7-bb31-be2e44b06b34,EditVesselComponent.header.editVessel,Vessel Editing,Edição de Navio,Edición de Vessel
b5b92bae-88c7-11e7-bb31-be2e44b06b34,EditVesselComponent.headerLabel.editingLabel,You are editing the vessel,Você está editando o navio,Estás editando la embarcación
b6fc67ee-c07e-48c3-a7a7-8a6f43c55c76,email.all.bestRegards,Best Regards,Atenciosamente,Mejores saludos
af11d6c5-48c4-4760-bca8-c7040c33190b,email.all.contactLabel,Please contact us at,Por favor nos contate em,Por favor contáctenos en
8471c2a0-2545-414d-80ea-3b68f7cd011b,email.all.greeting,Hi,Olá,Hola
09da659d-dbea-4214-b621-cabc481b9214,email.all.questionsTittleLabel,HAVE QUESTIONS?,ALGUMA DUVIDA?,¿TIENES PREGUNTAS?
d93ac8aa-5280-464d-a079-788cb3e75898,email.all.termsAndConditions,Terms and Conditions,Termos de Uso,Términos y Condiciones
90a5b5e4-9b16-479f-ba8c-96d507459089,email.all.termsAndConditionsLink,https://www.smartcomex.io/en/terms-and-conditions/,https://www.smartcomex.io/pt-br/termos-de-uso/,https://www.smartcomex.io/es/terminos-y-condiciones/
2ce31070-e113-45e9-9d83-152bdf46d26e,EmailContactTypes.FOLLOWUP,Folow up,Folow up,Seguimiento
d45d061b-6e71-48b9-9950-8a84f801fe14,EmailContactTypes.TRACKING,Tracking,Tracking,Seguimiento
e21b4f8e-096c-4a5d-b20b-5ef7967eb314,email.customerinvite.actButtonLabel,ACCEPT INVITE,ACEITAR CONVITE,ACEPTAR INVITACIÓN
620442b9-7174-4108-8f62-ddfea802eb4f,email.customerinvite.htmlTitle,SmartComex | New invite,SmartComex | Novo Convite,SmartComex | Nueva invitación
ff66d5d2-a090-46f1-9730-bd98acd51740,email.customerinvite.message,You have been invited by {{.NameCompany}} to access our web tracking.,"Você foi convidado pela {{.NameCompany}}, para acessar nosso web tracking.",Has sido invitado por {{.NameCompany}} para acceder a nuestro seguimiento web.
ee4377ba-39ee-44f2-b6a8-5c99bb9de598,email.customerinvite.subject,SmartComex | New invite,SmartComex | Novo Convite,SmartComex | Nueva invitación
c5099572-5780-4961-9419-a9c3e0a6974f,email.followup.lbBlHouse,BL/AWB House,BL/AWB House,Casa BL/AWB
6e49cc95-df3b-4a6d-bca8-d25ee30356f1,email.followup.lbBlMaster,BL/AWB Master,BL/AWB Master,Maestro BL/AWB
acd00015-1841-44f5-813c-7f99732a71a0,email.followup.lbCarrier,Carrier,Carrier,Transportista
67d5762a-5472-4fcb-8dfc-d63cb65e3bc3,email.followup.lbCnee,Cnee,Cnee,"Lo siento, ""Cnee"" no es una palabra en inglés. No puedo traducir algo que no tiene sentido en inglés. ¿Podría proporcionar más contexto o información para que pueda ayudarlo mejor?"
3e79ae44-a012-459a-a1cd-fa508fdb7150,email.followup.lbDate,Date,Data,Fecha
7ffa1e5c-59c9-4fb8-8dc4-362573e8a1a9,email.followup.lbDemurrage,Demurrage,Demurrage,Demurrage (no translation available as it is a technical term used in international trade)
4df67934-af03-4f2a-b102-30c9decab1e0,email.followup.lbDest,Destin,Destino,"Lo siento, necesito más contexto para poder proporcionar una traducción precisa. ""Destin"" puede ser un nombre propio o una palabra en inglés que puede tener varios significados. Por favor, proporcione más información"
1e8b62b0-2bbe-4a97-901e-c4e1b0cd2992,email.followup.lbETA,ETA,ETA,"Traducción:
ETA (siglas de Euskadi Ta Askatasuna) es una organización separatista vasca que ha llevado a cabo numerosos actos de violencia en España en su lucha por la independencia del País Vasco"
9d9ffb69-c5b3-4f33-b0b4-25cbcc409ae6,email.followup.lbETD,ETD,ETD,"ETD significa ""Tiempo estimado de salida"" en inglés"
19c44397-bc0b-4505-8cdf-a06f91dc79d5,email.followup.lbEvent,Event,Evento,Evento
27b81dd3-6e2c-40ea-be0a-e6008c7464b7,email.followup.lbFinalDest,Final Dest,Destino Final,Destino Final
1ffd36e5-6680-464c-a9d1-d28ef3dc3ca2,email.followup.lbFreeTime,FreeTime,FreeTime,Tiempo libre
3c89d1e1-4d27-4068-b884-6212fad7fb83,email.followup.lbIncoterm,Incoterm,Incoterm,Incoterm (término de comercio internacional)
1e07e571-0bff-42c3-bbc8-30a12f1f7255,email.followup.lbLocal,Local,Local,"Local (en español) significa ""local"" o ""lugar cercano"""
51571318-c2de-401d-b8ac-2774f1a386a1,email.followup.lbNotify,Notify,Notify,Notificar
24db8423-011b-48db-b0c4-bf8268247f5d,email.followup.lbOccurrences,Events,Eventos,Eventos
cb77afa8-bec0-45fb-9eec-05f469409817,email.followup.lbOrig,Origin,Origem,Origen
bf9545ee-3c3c-4dfb-a2ee-da7a93abe83b,email.followup.lbQtde,Quantity,Quantidade,Cantidad
5bf93be3-465a-4202-8cec-4637009443f9,email.followup.lbRefCust,Cust. Ref.,Ref. Cliente,Traducido al español: Ref. del cliente.
625f9155-99ba-4d47-bfc4-c2b5abca7ba0,email.followup.lbShipment,Shipment,Embarque,Envío
8bc1b0c7-ad45-4345-8e67-ef1781c109ca,email.followup.lbShipper,Shipper,Shipper,Remitente
a3a2e07b-5ed0-42cf-857a-8c7140a4fa0b,email.followup.lbTranshipment,Transhipment/Connection,Transbordo/Conexão,Transbordo/Conexión
39bd51ad-687b-45be-9e6b-481222e087bf,email.followup.lbTransport,Transport,Transport,Transporte
df8a564a-2ed1-4650-8e89-bf5213fd57ca,email.followup.lbVolume,Volume,Volume,Volumen
46405831-fa60-42b2-bac7-27a99d1fcb13,email.followup.lbVolumes,Volumes,Volumes,Volúmenes
08b7551e-8958-4eac-b56e-615699033467,email.followup.lbVoy,Voy,Viagem/Voo,I am going
a06f9587-290d-4570-92a3-b11c21bf8b09,email.invite.actButtonLabel,ACCEPT INVITE,ACEITAR CONVITE,ACEPTAR INVITACIÓN
88e47e7e-5cc0-44ce-bd2e-9b7c78975fa9,email.invite.htmlTitle,SmartComex | New invite,SmartComex | Novo Convite,SmartComex | Nueva invitación
659144ec-7b90-46fc-b1c9-be9a56322713,email.invite.message,"You are being invited to join to a new company in SmartComex. To accept the invitation, please click the button below.","Você está sendo convidado para se juntar a uma nova empresa no SmartComex. Para aceitar o convite, por favor, clique no botão abaixo.","Estás siendo invitado a unirte a una nueva empresa en SmartComex. Para aceptar la invitación, por favor haz clic en el botón de abajo."
4eb0c858-e249-498d-bd41-57eacfd3659b,email.invite.subject,SmartComex | New invite,SmartComex | Novo Convite,SmartComex | Nueva invitación
6bae7e06-0ffd-44c9-8b61-6c346877daba,email.notification.billing.confirm,OK,OK,De acuerdo
dedabb19-6f8f-455e-a95d-5e5766709fd4,email.notification.billing.htmlTitle,SmartComex Billing,Faturamento SmartComex,Facturación inteligente de SmartComex
e1396e91-1f1e-42de-8127-ec6bcdb580da,email.notification.billing.message,"We processed your payment, thank you for choosing Fourtwo!","Nós recebemos seu pagamento, obrigado por escolher o Fourtwo","Procesamos su pago, ¡gracias por elegir Fourtwo!"
682926ca-8d3a-440f-b487-f4d28e6cfeea,email.notification.billing.subject,Thank you for your payment!,Obrigado por seu pagamento!,¡Gracias por su pago!
b5ee2d78-374a-11e7-a919-92ebcb67fe33,email.resetPass.dontResetBtnText,NEVER REQUEST,NÃO SOLICITEI,NUNCA SOLICITES
0abe869d-51fe-4ea2-bbcc-47c7cbbfd9c2,email.resetPass.htmlTitle,SmartComex | Reset Password,SmartComex | Alteração de Senha,SmartComex | Restablecer Contraseña
b5ee2b48-374a-11e7-a919-92ebcb67fe33,email.resetPass.message,"We have received your request to change your password. To change your password, please use the blue button below. If it was not you who requested, please let us know by the red button. Thank you!","Recebemos seu pedido para alteração de senha. Para alterar sua senha, por favor utilize o botão azul abaixo. Se não foi você que solicitou, por favor nos avise através do botão vermelho. Obrigado!","Hemos recibido su solicitud para cambiar su contraseña. Para cambiar su contraseña, por favor utilice el botón azul que se encuentra debajo. Si no fue usted quien lo solicitó, por favor háganoslo saber a través del botón rojo. ¡Gracias!"
b5ee2c9c-374a-11e7-a919-92ebcb67fe33,email.resetPass.resetBtnText,RESET PASSWORD,TROCAR SENHA,RESTABLECER CONTRASEÑA
1155bdf7-d0f9-45f0-96fc-480a3876f675,email.resetPass.subject,SmartComex | Reset Password,SmartComex | Alteração de Senha,SmartComex | Restablecer Contraseña
d267e9a9-4d4b-4bdd-9638-5e1e6a7913ac,email.send.testsmtp.htmlTitle,Test email sent successfully!,"Email de teste enviado com sucesso!
",¡Correo electrónico de prueba enviado con éxito!
5f014a28-21f4-4eff-9a0a-2d2e52339ca0,email.send.testsmtp.message,"If you're reading this, congratulations! Your SMTP email is properly configured and tested.","Se você está lendo isso, parabéns! Seu email de SMTP está devidamente configurado e testado.

","Si estás leyendo esto, ¡felicidades! Tu correo electrónico SMTP está correctamente configurado y probado."
efbba71a-606c-4c5c-a31f-4eec6ddb82bb,email.send.testsmtp.subject,SmartComex - SMTP email sending test,SmartComex - Teste de envio de email por SMTP,SmartComex - Prueba de envío de correo electrónico SMTP
d750e6bc-dfe3-4839-b94e-7311d629f432,email.tableInHtml.dtCreated,Created at,Criado em,Creado en
daf0457c-8861-4ba9-b1e9-357e83bef651,email.tableInHtml.dtUpdated,Updated at,Atualizado em,Actualizado a
9ed54590-bdea-43fe-b672-3edb21a93b5b,emailTrackingTypes.EMPTY,Not set,Não definido,No establecido
61a3a452-1045-470b-8450-b013fc7c941c,emailTrackingTypes.MAIL_BODY,Send to Email,Enviar por Email,Enviar por correo electrónico
0491fd06-4751-4b5f-a8ef-de7d517e214e,emailTrackingTypes.OPTOUT,Unsubscribed,Desinscrito,Dado de baja
895916ca-6bd5-4ae4-8688-0d0d10d2ad54,email.welcome.actButtonLabel,CONFIRM EMAIL ADDRESS,CONFIRME SEU ENDEREÇO DE EMAIL,CONFIRMAR DIRECCIÓN DE CORREO ELECTRÓNICO
1121963b-99e3-48d0-8643-9a0cf5b48a5c,email.welcome.htmlTitle,Welcome to SmartComex,Bem vindo ao SmartComex,Bienvenido a SmartComex
6027d58e-b518-4dc2-b826-c748bb50958a,email.welcome.message,Thank you for your registration. Your activation code is:,Obrigado pelo seu registro. Seu código de ativação é:,Gracias por su registro. Su código de activación es:
9167c22e-cabb-46b9-b010-8b1f108d7281,email.welcome.subject,Welcome to SmartComex!,Bem vindo ao SmartComex!,¡Bienvenido a SmartComex!
7dd8fe97-206a-4f85-a6a1-d935f0a253be,err.Action not allowed. Invoice has parcels,"Sorry, action not allowed. Invoice has parcels.","Desculpe, ação não permitida. Invoice contém parcelas.","Lo siento, acción no permitida. La factura tiene paquetes."
2e390378-5dd1-45e8-8964-f0a93ba69868,err.Action not allowed. The process was set as Deleted,"Sorry, this action is not allowed. This process is flagged as ""Deleted"".","Desculpe, essa ação não é permitida. Esse proceso está ""Deletado"".","Lo siento, esta acción no está permitida. Este proceso está marcado como ""Eliminado""."
73d1d9b8-3908-46be-bef7-105c3fd10ae9,err.Activation code has expired. Generate a new one,"Sorry, this activation code has expired. Please, generate a new one!","Desculpe, esse código de ativação está expirado. Por favor, gere um novo!","Lo siento, este código de activación ha caducado. ¡Por favor, genere uno nuevo!"
2bfa1b91-6d41-482c-aed8-7639e0745181,err.Address not found,"Sorry, address not found.","Desculpe, endereço não encontrado.","Lo siento, dirección no encontrada."
